,Monthly_Revenue,Operating_Costs,Debt_Amount,Customer_Churn_Pct,Owner_Credit_Score,Pending_Invoices_Count,Default_Risk
11442,26270.237164040074,24052.456420176022,114917.63196535317,8.822316357438854,611.4217749763372,8.240938524538693,1
11443,47172.08631442128,36301.87964843542,122097.54062489269,18.007751006208437,733.8246335402723,6.704521111009578,1
11444,51000.24124718011,23514.882629033495,71796.5961990404,11.43026265992995,509.8644683938804,19.62712387415215,1
11445,84005.80381608644,73362.64463028626,54746.884031520574,14.989361234291763,619.3743795012754,5.995785304929747,1
11446,90122.69470587434,59886.3205328807,13795.46800198566,24.711155918776562,561.2235753219823,1.4846973917400996,1
11447,44388.90592766539,24545.889983097524,83712.77971603889,9.268447256929345,733.5452809098542,6.391392171950184,1
11448,6681.922281957535,5704.842010176671,111503.80743009312,11.418948269098887,584.8189766740148,3.2119942784263946,1
11449,86868.51477998869,70028.66658416737,29386.662410558707,9.39703892820065,667.5780134839882,4.5126649323478185,1
11450,21556.474457629265,16009.435076848198,58374.121081516656,4.066312368272436,554.1308323137093,19.89839680233711,1
11451,64078.786569587384,57298.11250585034,139097.00898926653,23.62681751137748,599.0083414576525,3.413255796676664,1
11452,7372.235541242464,6441.150911203498,126562.59793481007,19.256968563541847,769.4424513601172,12.84449361905159,1
11453,42953.115149753605,22539.02058100428,119744.08973190973,16.108375432503422,663.3771074153557,25.714958128067064,1
11454,98666.22870095824,87149.64846589224,5915.199346338035,2.5512840299944415,849.9136568524043,2.383858943379753,0
11455,14565.892104861294,8822.880012327141,24836.78344997748,21.164785496344756,559.1267836490215,12.69995293917966,1
11456,45250.84943996602,28846.325279747525,45906.14793209116,3.651795519974812,595.1678195405319,29.844458845619346,1
11457,34179.24526804546,31950.1710351705,45546.63232686849,4.960886010073912,792.0329876498131,24.866207309186013,1
11458,90983.37172188511,74418.10936155524,19344.10658941021,4.006274315008186,533.7422079216002,3.5873712903001698,1
11459,87587.31025119874,50521.87361486377,43417.13386902779,5.3667133574476225,631.5895500227039,0.5059137050846974,0
11460,27581.382229091738,20861.43328209609,64221.67550529864,16.664690774536687,581.4918418661073,9.107462563827404,1
11461,12712.83976979096,8856.12503690436,7395.762747441242,3.8687481467200238,731.0963638746042,26.55416548138835,1
11462,64578.14743580616,29972.770542704446,60476.60522869146,16.60236131332006,748.8308295967308,1.6456808822899816,1
11463,36955.027628952426,32825.81274952879,74480.03125990814,19.8622359591116,728.2956236426292,7.50153884768843,1
11464,68848.01710757599,58660.90758812845,6140.188089743437,12.53850890396273,595.3811431403846,26.220465844843286,1
11465,8051.376826442375,6664.452260394993,101129.78434343016,16.684380721580595,538.6395240705093,14.94790619781481,1
11466,17672.927341861494,12504.203392126943,11967.37537485844,10.13825770753056,568.0862710899644,3.536206851477327,1
11467,70205.36211340112,36609.32970009491,97188.6373987382,19.190584269596712,710.3711797787438,14.721263972531688,1
11468,25175.21225373729,22308.833483090926,149112.5019633978,24.699354591121253,782.6257976413274,6.609345904979268,1
11469,86470.82919742815,51375.0092140367,9093.610421821857,9.826795341661581,547.3428470803278,2.5949541147822854,1
11470,10566.134332462865,4343.367638241862,40826.96813874243,16.01199229919683,624.788877688291,23.227744027192866,1
11471,25470.78836462959,23941.92461262866,19399.60061366494,24.34636848728691,589.902498773383,17.452554294845054,1
11472,99863.22360608152,87244.14785087624,55384.69382467687,2.7323038151664933,562.4088795187286,29.67551575532496,1
11473,46142.2297457453,34259.41490862652,125289.05646686528,8.427096228538709,674.0457284211942,11.44314290767878,1
11474,71781.73803674114,29202.528532389817,139417.14325689114,5.6957349393461865,649.0123377582238,14.908298500435858,1
11475,22352.989641416298,11740.769923533426,125958.24376917146,15.996524279939791,734.1970789353941,4.400157761384521,1
11476,62937.529823626086,40823.00874788534,103660.13657671769,6.080865132536036,674.7632847462885,24.8843797777499,1
11477,73980.07649509476,55148.20446499015,107582.65644929011,9.217157760275978,824.9224467426072,6.197881018340306,0
11478,34875.280407318496,27533.51020163743,18071.277964498717,11.974758595181646,798.3938066816477,7.6917428711743705,1
11479,83745.22563770838,69805.83147287172,37305.641946559146,3.239258489938303,608.0303952939335,27.03002016703095,1
11480,62324.66995486691,43977.12907208926,54584.51700997639,8.825629253968899,727.6383193924246,21.56403287034595,1
11481,41966.68591342787,31932.48846540059,7520.765308371047,7.192895421736467,727.5189136733135,11.991504466762798,1
11482,57976.027367600065,49058.356827464835,123247.01887547199,11.885123184391475,711.0854733664303,1.988975767187674,1
11483,59792.280506412804,47589.43665363688,38351.707572347594,24.954649182755592,707.8433564255774,13.39797937935584,1
11484,20725.85280591727,19174.456042391837,7843.462367907134,24.95191740726662,530.6746901406663,23.400202869986185,1
11485,43259.57513736178,38114.07558071582,10962.665869657967,6.214398851778462,823.2337017322948,29.008979901099895,1
11486,37625.90586185185,18555.166666976194,145424.0551613373,18.472150337350357,698.8454970145356,0.300099197597673,1
11487,43085.75864501698,39685.45296417948,136797.65658734593,22.50758299178662,643.5208639231166,5.664149332901757,1
11488,77305.5059060995,39603.36298193783,143811.2740627898,13.965544109260254,785.2343968653363,15.21628194399646,1
11489,50841.1487093339,48054.80373019678,143506.0769030606,19.01583284562302,588.2996491779868,12.123356955431523,1
11490,94330.0345577301,74118.05578636174,119915.09018718134,11.540230506727532,516.088839249997,28.157556043164586,1
11491,32899.25926905144,24514.631496851493,41395.29730054972,15.775691327604477,612.6929271196606,14.379320793631903,1
11492,44491.83993706825,25733.080352060682,48715.39016084599,12.61069503297138,706.7944919782551,26.48371881376477,1
11493,79760.89699550894,37743.585369504755,60300.2575710968,8.951423945971806,822.5009500441126,22.53434522339502,1
11494,56872.336365471274,26695.59937365361,117750.40155912358,5.38056405943578,760.8005071292826,9.28456954516913,0
11495,56967.67391032253,49938.79470876812,139016.00690713973,8.70862717957986,625.598133288892,8.058333876302008,1
11496,10067.315485492434,6421.366866348276,66046.53138480257,22.260039532071083,777.9740564103979,7.375179241288219,1
11497,42866.9679582533,30346.320568537278,45221.51862895407,22.73523015555326,828.8602082295847,24.643469727727325,1
11498,30719.704580064586,28032.033301037285,36427.15592169166,21.809574851315723,646.0043104329725,1.0441111861209817,1
11499,99936.83666895596,54010.372452565134,38470.3657828929,8.719544371900696,847.4174316414462,4.372283806944884,0
11500,34293.73171006948,28126.539626704907,1032.6347621203658,22.55678733255231,647.9571246533221,7.404382187312422,1
11501,89027.17080541703,58647.1490127225,35119.81005177092,5.671108087988699,798.5209495895645,15.252359897440051,1
11502,69242.20482884537,35799.262858298316,44237.72779062828,21.736290826327707,591.3656455372217,12.622784972405581,1
11503,37387.05887324859,32494.379890789856,116338.2188033394,8.31900708901847,623.1803235732534,9.571113969448836,1
11504,56635.765945541745,43834.49961151724,82279.25089409712,17.02836484658193,802.3671118951687,29.228832892488,1
11505,84850.9085951734,38370.16849468683,49664.556062732976,19.29605743842358,512.2988333416027,15.288697591775154,1
11506,88919.98831293664,62063.169235624744,89561.50771981673,3.7809769266552853,595.7740566893988,8.894722251730672,1
11507,20237.418125583798,17575.592921834643,118247.07856293801,8.65102592668099,756.3014433450403,26.179595382839228,1
11508,37259.44841477611,16275.454084656352,91507.03870487068,16.453638918942513,689.763492507865,25.787251138710158,1
11509,36846.20212028931,23174.460772000923,10536.211476895141,15.81144945013845,699.0646058692772,4.981506219405355,1
11510,8994.255627214745,7580.969881293989,36150.69270992014,22.398884202397564,615.8814333517034,29.1223682433056,1
11511,61832.58718593017,53923.98312187286,42879.65028400636,16.934176891806835,696.7949148820285,20.028932115193665,1
11512,86207.90503425786,71246.48233784737,54439.98116047756,6.698157893698962,611.3775723348177,19.273973159875474,1
11513,41249.56684342419,23435.539889722673,3693.8240239867414,19.983044283783283,523.4794242567526,18.27292303984961,1
11514,75303.41477349681,51116.805740146316,111645.47858107307,24.039484340929864,504.5328135317041,15.637347611781959,1
11515,64631.539292070294,52203.08088817109,70554.61609671217,16.96308814491507,598.6594926313516,9.924365591916363,1
11516,40686.62987183508,19689.20673362076,134487.2512092986,12.714941070584342,713.6577613150948,3.4086416660573358,1
11517,18400.680951768223,13381.872585500778,77652.37454553702,20.602073069651492,571.4487344078399,7.492139174765216,1
11518,72385.7660137169,57633.94855896018,148224.8450387998,12.502967135671485,738.0479006337306,0.24139765166996563,1
11519,86183.69104941784,74763.96658470904,105104.16792053888,5.48177359069214,658.8340325238445,26.592654021952512,1
11520,70156.17677814173,32371.42437126607,133030.06272748677,3.8815963696997304,722.9822384076722,22.735100276512345,1
11521,6698.455983307716,3893.9536801193194,145992.53798118376,11.140334421021821,652.1793471232108,12.928419819963754,1
11522,25542.12496714417,17826.09605933094,70763.54031870235,18.33748075126123,779.0671772556302,22.073084319320603,1
11523,11600.598563935531,9113.213242086355,94967.09995093099,17.99079099531548,529.0488355528023,16.927704753892684,1
11524,59186.67945974154,47439.30510336246,137105.61068851096,14.231405015822101,524.7643359522245,20.586111507163608,1
11525,76865.37948983918,41452.92618009497,86295.24806332987,12.066554774273756,834.8817494758159,18.81986758586158,1
11526,15505.022771522647,6320.345560534,7918.949221439747,17.21165270274042,608.7200832400905,27.24121449385259,1
11527,84642.09295637159,66156.20381343972,104547.89723586763,24.07907491111019,590.745615004493,0.36911436086135674,1
11528,57773.3529475709,51997.14180884582,140360.33818251884,8.646824099948226,745.0915657560042,2.0244885311659546,1
11529,70547.05615346387,59163.18633172684,117175.0613136477,14.897804578857096,750.6896968372665,16.443525972487514,1
11530,97283.17561782138,72218.78381833849,118689.27661766199,21.4351739449967,565.0636024894085,0.8052089079698543,1
11531,12949.693883531245,12142.4584285151,11888.145779882841,7.972812461239603,545.7984331561211,17.84633507185909,1
11532,90616.28218288998,57832.60057322422,110608.01848001778,7.963593636573393,786.3354990284258,11.009259705768487,1
11533,16979.75611880388,11695.271644630671,4838.093138648447,22.28932805937499,819.0326588845542,15.446140388970466,1
11534,42331.08663048482,17218.496290435756,139599.69330303458,24.11920220772378,585.6525827579563,15.809284422675352,1
11535,85886.67615145586,79039.21055568238,137145.7703528563,17.748202205759316,557.5968768363438,1.4051957754931188,1
11536,91094.15249009748,65664.369022491,147041.92068634403,16.824274641152563,744.3368164550863,3.130872187926813,1
11537,53105.308986788805,32656.578238252543,45479.37285907903,14.109663207953034,733.572134028733,13.719099464352535,1
11538,61439.94063616539,26081.89283774292,81041.16006837,19.969940364512816,734.0240193966924,11.85000215811865,1
11539,72273.99678686293,43316.00957458861,86814.28066524032,24.205574222722618,752.0592950214244,23.158964689865876,1
11540,84112.07350300785,33811.283487140776,83508.81351744903,10.813723829626221,756.3840844680842,11.52224656266808,1
11541,16543.561106078283,9568.536438307608,61825.114822131574,8.719182095003443,773.4005879611591,16.153426110073106,1
11542,81956.58428177662,75670.53133381403,148034.75213431666,24.38714535642087,522.7541844963492,0.19768793108414617,1
11543,50721.234298603595,24592.040838608315,133003.9927362271,13.643904533455602,839.5358580379396,18.219686264712553,1
11544,47809.225385276055,33465.31560725995,91552.73068156376,6.006300448933728,641.2310793203618,0.39312633079466197,1
11545,45270.47643971483,22754.730822064863,97160.8114817785,22.264762729621566,629.2044036735316,21.199867340643696,1
11546,53375.10059837405,44347.15717712559,107137.25740376017,4.407199211393971,585.7402509650531,27.58898849563648,1
11547,94779.80257248733,67229.0952544985,90554.47495106627,13.916482107768035,578.5915693308282,1.427886231269223,1
11548,57079.3584152544,29180.669562903815,106128.1762213333,19.45080553023684,678.8841346678437,11.896215945567606,1
11549,95551.86613499823,83744.78136745858,122474.41356601413,22.22258666688192,679.0531559734037,12.63364505937909,1
11550,22127.562408485857,18392.71931480617,146681.60951991729,3.887587345508904,578.808392553706,10.353855338974727,1
11551,73792.91798910015,68126.78273751204,127360.03126797693,17.599652752453068,667.5895922279994,0.5390519222761325,1
11552,82162.75616783099,32893.490199837535,19402.961560427706,20.58231321473916,690.261484649364,10.651897081669745,1
11553,69517.23897681187,45284.52502298228,81959.99261982202,16.342379657348836,624.143775440543,5.597315912963468,1
11554,62657.61662152134,59519.266737537684,94786.32957662441,7.889378930112512,762.8134275066827,5.669959764697126,1
11555,58657.214203187315,49632.998553943966,39860.47091649647,17.65466467226846,774.2535629480442,0.9268128339044024,1
11556,86788.39584497611,74395.65276763521,71328.38393924058,22.828952041315837,558.9833941695709,3.677050310744775,1
11557,83056.4267306275,61596.544276494446,139903.91158841972,23.36704210601994,722.0801585711467,10.941927382449098,1
11558,16617.428512156956,13162.578857521903,38847.46650647566,18.369230283916902,738.9099087364219,15.501103703416753,1
11559,85615.82741793343,72168.10166010442,47592.830430872484,7.219773768273629,849.3677240088026,7.238361898197818,0
11560,44336.51884684204,19984.879007873205,136243.30542064196,7.076571357961391,790.783648659981,27.52661681187566,1
11561,29101.198849602024,22725.688445506905,14154.837841264301,10.37593869498422,807.3972744797503,13.81807734226324,1
11562,87628.01396132295,74350.13139014374,132024.9312334625,6.351851312276489,766.755737321263,2.6427833930436706,0
11563,46042.355965205454,19451.798814949718,45573.04098420476,7.409758377564993,689.1854213186907,7.140708216457099,0
11564,81794.64556679758,46081.406015347915,74765.36127493097,7.09548162491836,656.7935807784559,10.560596350308112,1
11565,30023.343135805226,17359.6888123226,96427.44594988918,4.324280010167035,644.1651248337764,21.6992433939283,1
11566,5373.285535110691,4674.867586762436,96967.67367069342,14.167224463142997,788.4350271984781,2.9085578278256605,1
11567,52068.623325779714,43174.95174197931,146997.0834113415,8.392463823724585,624.4575717957779,5.018599811245522,1
11568,14521.684381074005,11051.463734307037,5216.112294890485,24.87278065355049,734.9291596790248,18.893586877590938,1
11569,76665.71577486642,64598.35957291675,105572.39164620235,11.644701160492948,638.1278041708845,10.230128732971549,1
11570,31227.137926593983,20278.476661986468,126842.7000026942,16.624263403127188,500.169505080047,19.218337201661523,1
11571,47146.336427330476,41544.61262520083,88249.3670102988,23.84842125510913,626.2118587538529,16.93961351117616,1
11572,13268.188683697654,7016.466472930658,146358.7008722933,20.293892703980674,545.3564054907746,8.254008836712792,1
11573,32232.628602489003,25383.752159802156,62649.90955226476,20.711831850386343,510.09893983982903,17.93361620810888,1
11574,79241.57310956434,42232.83854424104,112479.30816461697,23.555136746978175,573.2664558069025,20.431334874967074,1
11575,19400.851630720346,8185.686579806234,102955.19652587046,21.474308846612136,847.2608182367495,29.804344966115274,1
11576,66480.15830706095,36981.79399632609,4704.44645210989,22.534536523306926,548.3036833363286,6.966999653034306,1
11577,92155.4560164276,61845.41186081177,82918.63722235743,22.971742985329033,738.4673904624369,5.88949872951617,1
11578,69584.49217698342,60113.33360667169,39137.84129086405,13.359662812619332,841.776667160356,20.051513846890362,1
11579,82047.06048276155,55781.4227296183,79312.44904447916,5.681778382022598,699.6301266161812,11.818537085501058,1
11580,15352.304783872001,7653.627972652839,132611.15384163437,21.125197938355456,815.7599875680553,15.504880615473263,1
11581,28819.523470195174,27263.882598978755,94518.95898582488,21.368572335715097,689.8351022715949,11.562804540535712,1
11582,89981.19096285616,49358.29935228141,89083.3081877551,15.360671843497968,638.4766159292748,1.7165135623049899,1
11583,72935.03329371847,68698.39028603418,100865.91640843847,19.935426621067705,682.4774281717986,15.541063017969503,1
11584,65757.61350584455,60167.169156642536,79247.6292538174,23.00719764305578,570.3256607506827,10.380984837197643,1
11585,68057.8399315615,47527.70452463939,67168.57970048136,14.258137458130513,788.74584306908,13.006646521591087,1
11586,44349.052658941124,19982.78264069219,56165.411404024475,14.158667092156222,539.1080106941562,14.23479467186922,1
11587,9232.880003677055,7224.526830287202,105011.21705114248,22.81701240063519,523.2188376551787,23.761238398915673,1
11588,79521.94649671926,68797.99164684613,116359.92854481126,14.518590986174448,805.0790634663455,29.407833125804558,1
11589,69477.7574404586,44807.28996150977,63485.86123422457,20.826764766281006,778.4451188831881,26.091000348631162,1
11590,49916.424090708846,26529.194355234573,6559.488584081713,21.11036364249349,796.8360287569925,12.40992214657391,1
11591,90477.16345998445,76141.35463317667,81472.12236375759,9.333848836232125,501.86215637064873,8.079270960932167,1
11592,36935.16817358439,25846.964906901434,86044.58483618758,24.943077947497372,596.6705049264725,11.696061832925984,1
11593,32960.56570196741,16766.92449790735,71849.78125400738,21.31455609569491,577.5573578811529,24.30010296670683,1
11594,87915.65088254707,81079.87956535054,53989.19518836134,18.879191851715913,522.0627559786526,23.761856829713615,1
11595,80713.82720210362,74374.08092245004,134387.70273768043,10.880518931192036,747.7571081877755,23.57956296576956,1
11596,53923.08201159275,32455.080108551472,72167.55276911841,5.831085291586312,849.4042209028278,9.736283453344896,0
11597,17419.800248495747,7581.126856490781,119845.38890809024,9.839749780903727,819.8349393878493,15.434787809798856,1
11598,25431.789789179984,18995.8606923232,95659.42172330066,4.058762190729727,753.0890524118792,26.460905007063868,1
11599,67341.65908883663,38686.07967333615,118058.55266163487,21.923739851296222,510.0476408574355,11.616503778976332,1
11600,41578.917594839106,18149.00599894344,131650.02921968518,19.593697250409566,745.668790609056,15.067195581298982,1
11601,84464.95320826727,75215.49417121292,36501.06238404793,7.520776285959186,712.3306309118184,12.812357603500672,1
11602,95245.72588655939,90384.76245145043,124301.06400705584,6.667131445613071,768.9025891963054,4.079937634158459,1
11603,81535.50790111723,48327.97350289274,108165.40522703569,7.741096204953873,839.0977146645831,25.15157944500627,1
11604,40866.81518457793,33086.200421650974,84160.93471410677,11.599400179511006,763.0132064662092,15.267107089433136,1
11605,79925.21077698529,34861.29375057244,81744.53202714432,13.24082775680496,755.5332046583442,25.21668929007226,1
11606,38386.95897971493,23160.31074051013,46712.96131756946,3.909913695851471,760.374510922333,14.760656211073735,1
11607,20874.50833773522,9598.380141024749,81095.34519104747,3.757506204633172,566.9588319016832,7.458884389792341,1
11608,8172.354462256453,3517.728403182715,57652.434087968926,10.030605376765648,561.2152490859396,1.1887890135770263,1
11609,41643.0877122969,30142.727404202084,133321.48775709275,16.50458779466683,824.62326565224,14.154307943347476,1
11610,90838.13385124177,76405.50254911016,87311.42702675771,17.720282391790285,534.0165065769739,15.990305168985106,1
11611,27703.72583678927,17983.4203421342,44854.47739365216,17.605457217341502,828.8975972046283,12.237712700776516,1
11612,24618.75066832948,16945.04942135282,21656.149745352053,14.000154646459528,636.7617280208012,11.159222550422964,1
11613,97132.97459789884,53316.43636578866,104097.75272288745,24.020950403329874,503.56216659657895,6.071335923264972,1
11614,7375.390720806252,5937.285443374565,99707.35765043604,19.410935924483265,650.9724444346712,25.39605943734037,1
11615,79649.30428740666,47677.30070350877,54008.040323656496,13.20168220001847,722.0545335303068,7.829673638021115,1
11616,35530.14579538268,15531.095836435028,24325.93786775599,12.712807843871461,713.0407748370501,19.96819830972661,1
11617,8561.355902617637,4203.876091342131,107426.89928390634,14.423840530000296,574.1880601294476,27.961376788891098,1
11618,92191.24131991045,43390.52063148617,40559.203664492314,9.863215979491361,666.8724688855671,0.8148507835847096,0
11619,18266.021369910442,11685.3727066777,129301.5780629626,22.670746606168613,689.444172718541,24.381658045131566,1
11620,57419.03195394106,25027.059536713183,108934.43519270989,13.91170967643943,588.383252341334,27.17459002834296,1
11621,31035.149705807038,26180.20880805576,133858.98799485888,16.865909287753947,610.9941537466751,1.4500482667352588,1
11622,11193.31620754565,10067.30054852004,147688.84457789312,7.011201737175685,717.5881623859697,24.613977974870306,1
11623,9742.636138021015,5228.062213932213,51152.24778661665,8.134787207221706,671.863764293903,13.052506542350356,1
11624,15977.886389452186,10657.735409938807,75609.46630275522,23.42252808818733,582.7265406251169,8.27509555813706,1
11625,11779.866319491106,8074.917958283784,60566.427286242004,3.222493899765571,797.4104367525758,1.532721770986013,0
11626,77253.02097439268,72753.08418891249,11639.137961509126,9.844004021611658,705.8554853393238,27.961168126507747,1
11627,51128.78921692577,22296.792962277268,60745.47689923534,13.401045691302004,846.6291546788666,18.846373865536158,1
11628,37574.748678153075,28832.431134241237,66569.5613314254,9.673349873337958,653.0992258314933,5.546303316288441,1
11629,44745.04646254068,26407.21721645446,26009.299882980857,10.451862134028662,692.504065597304,21.091260979588704,1
11630,93249.93987939921,63036.34546259744,132496.880756992,24.96017932873707,536.1133811118077,20.72983666148077,1
11631,91521.42221012399,47533.390802391805,43865.545661091,15.377974866264287,614.3981947854052,26.894276375229293,1
11632,72989.2656116448,35628.48773715674,113787.05977322884,13.931267269991702,819.119797400162,24.32006896120314,1
11633,89044.82585506034,47546.45662554271,11440.45765009849,11.728878775086983,744.8550616534235,10.737504973998707,1
11634,35366.562620824356,15532.784945109295,4513.281957677645,19.875287933415063,522.7524263385072,15.223803189839867,1
11635,41205.38597078687,22784.504304870254,149322.84744453756,18.621573257643224,749.5881999414432,24.00950138946873,1
11636,63302.657276151665,49356.63920843243,18452.741585311473,16.817849279221214,660.8162454841474,14.908790726146673,1
11637,64244.46499324009,48717.545607692766,114878.84824127809,6.0203903408256005,789.5402510895617,23.92467005346975,1
11638,50761.48461117239,35785.471678389826,90677.51722893422,4.7323029646043695,700.4479961881341,24.13816135600079,1
11639,43062.49560160556,17234.173873776897,67942.92915019089,13.299191256522999,847.5952937755688,28.414152979386653,1
11640,98687.12960282604,46302.037325129015,5538.103149253848,20.382395273174385,611.44301319591,3.4286249653836864,1
11641,83006.74448118382,71682.81380463611,49294.30477124004,3.6069321037408257,754.2948501791557,17.463097737553603,1
11642,46323.118799364296,25452.52035146815,135013.59219634894,22.644301548915568,615.2919687111041,7.90669857969018,1
11643,74092.785337759,66810.16017536301,135772.88434898917,21.54365059779283,672.3314586515611,27.978229824205304,1
11644,30608.36085898365,26965.977031519724,89954.78702889288,6.737275482381984,802.0579992495884,25.029289685439107,1
11645,14516.08599254634,7043.348179552554,86201.23282858613,11.466841290491336,686.226972519024,8.899495633810316,1
11646,38480.947427510364,34401.33680692358,63839.744138502094,3.4215573442233116,719.676071242115,28.84881550046454,1
11647,43282.41601172245,32258.780982369954,116334.74554864952,3.062119400713981,772.0146733657612,16.735339081803083,1
11648,6571.026833263726,4906.3080640841,132441.71110645935,11.576163761801187,764.001953792819,18.90352661865782,1
11649,82405.24015541012,71608.00506621528,109126.13651621067,9.516980588906119,788.5457453205094,8.1509988046947,1
11650,39123.373226972246,24365.28061055932,78792.8915652084,20.53430003685358,703.307437306115,7.737244729104322,1
11651,60139.72574911397,48376.08344968684,95189.03823605203,8.270340612417277,691.3010620942716,29.21680953397945,1
11652,12026.502790740817,9227.579558680518,32961.10231575984,19.964926631995024,810.7542452381575,1.4024227746181028,1
11653,21624.698731305478,17825.95423582557,148684.28325320888,9.021246907675877,823.4190182658956,21.23696372500367,1
11654,89520.9039061182,68313.75287911107,140380.24392503357,14.71756529331357,545.2563831348955,3.3271810712370375,1
11655,62825.31514886607,27896.333503787086,143495.26988177295,21.64743815742409,657.4267642914556,14.252715540831636,1
11656,95276.98476619612,53449.53584589165,25026.974542115004,5.7673344190202585,519.5009270626578,14.127661136059611,1
11657,99881.25326717511,91586.76243008775,97917.24887828599,10.035159479554963,547.2094496527742,24.41826404364673,1
11658,40326.71095664397,21086.186034510625,98451.50714043096,18.67403133159849,597.09636613116,7.825911899347997,1
11659,33386.291087911086,22026.37920460615,53264.44891925497,6.820925117251213,610.0192911438896,4.470695339345243,1
11660,86543.8252401142,51606.981892409916,129777.02245838018,3.6054604043554686,709.189276791953,20.81495138669501,1
11661,99868.08556855815,44687.40278457162,117351.20762187768,24.517404794890712,685.9894426111185,17.127503428544433,1
11662,64815.91725208345,32385.51799067878,107942.42125688033,9.962597514870923,518.5491666706674,17.964053493868196,1
11663,80538.36863859462,44913.58371407942,4333.4952381557605,22.207921056606523,502.4627107698201,12.052349595574238,1
11664,79265.85658745108,51905.27778735109,148584.4061019327,7.073007095931578,784.756151679675,8.841884726765777,0
11665,38757.27228085696,34144.6992375413,107755.80599477513,14.190154851441324,537.0350188910195,22.168350514119183,1
11666,59555.686124423286,40711.609253819064,145416.47601449746,21.963309936228114,557.4810903202675,20.887045242858104,1
11667,84140.40942010029,63824.516434835976,13016.972660739257,3.4257788886695693,825.9226313038408,25.41025588164689,1
11668,70370.81824480026,44634.47420619605,104152.41700063071,19.338492840038228,796.8418267071215,23.74767112284646,1
11669,7010.562328293635,6159.019422640419,111721.545237416,5.050821492233562,830.787769436054,17.33105106396402,1
11670,36987.038545265685,28274.438312948932,9700.769977862883,7.247177893801776,802.0702861526388,24.946812397255243,1
11671,18725.191176487508,8423.46431961966,9672.158417124016,10.172060144535516,803.9982675343283,7.762324388540337,0
11672,27132.360147413714,17978.598158465746,114339.9148593185,8.803172871071888,582.2378126250911,18.335093381625978,1
11673,91021.50036167593,77821.45428943174,119651.93572218642,10.589498206987884,775.0046688877146,9.979541691558286,1
11674,8504.862446522975,6833.745800275751,136526.73165865435,17.992156768007142,637.3482830940892,23.131726243466577,1
11675,25881.067636382755,23239.157530767712,115806.0866395337,7.607540942464959,816.0146762993547,27.912444987263807,1
11676,34409.08846263199,18072.248931211358,36055.70552373383,16.103155022582172,668.705403726976,21.45503247548734,1
11677,63603.98683680751,59625.21974260388,145305.31449124357,15.683920610901568,779.8292257983675,8.759237934627981,1
11678,55739.66055815722,31035.43706514046,40085.78280796227,7.573657073960902,840.1970690213263,7.639182480245252,0
11679,25735.600871071678,11004.515464232009,109082.2137934487,3.833205640720092,825.9910971173265,3.397739355467918,0
11680,20602.901386199672,13857.92239636213,79406.27626898912,7.771373044539211,587.2276320312526,20.767912518663636,1
11681,27495.813286631288,12666.944657939588,18346.228268244224,16.947385309198125,694.1584775770576,28.163901122080077,1
11682,52740.31453665728,40859.03014402676,139069.35518408072,7.854126108451048,614.8705977253151,7.773831868761851,1
11683,30761.889642564325,27541.30279676284,88188.93554900549,6.896510620603632,670.9523841645355,29.65959314487009,1
11684,95022.2376527336,86160.349695061,13772.41135436743,23.54828560057933,524.3244952770578,16.310777702359864,1
11685,49067.19603574052,36008.9668776368,57503.38243594884,24.047206078587156,650.8243469333515,21.690596330910623,1
11686,10585.621571740521,7350.609878629635,114749.52937904725,11.187338255391449,702.2899728186588,6.791596776714497,1
11687,74280.30855448017,70320.81771069921,92763.02085035053,19.87619597138259,730.3675070628201,4.2171147424528215,1
11688,36240.30237985401,26045.330746433745,33524.292585176605,3.650277233068434,687.1911606341564,29.753855769075397,1
11689,67081.44854553352,61050.965723028574,85413.06774904263,22.80748961218851,504.5143664640577,10.563047813848982,1
11690,31561.46519970704,28535.581614366452,46329.421938261665,9.954862844638939,642.3939221488862,5.973953273060094,1
11691,59220.65546466539,33118.12040186413,79090.43432547255,19.617567483646454,697.4310336145584,25.159344116057717,1
11692,78354.48795670914,31934.39734983583,47695.19986888615,17.083365570866103,825.9609157831758,2.387915587338173,0
11693,93160.83046858263,59766.64365975714,74441.87996615932,11.26887097195536,827.1790743972492,3.894300674209008,0
11694,29807.07872114232,26044.04158876957,126324.55051496244,3.7636947577466913,545.6429581881634,24.39761761723543,1
11695,36811.41034490321,31653.168010640322,31802.523330526423,16.157449748575303,704.6137124974794,14.265797227876336,1
11696,49105.30992716427,35945.973371877946,268.34553006801485,3.6552419686496,637.8805897065813,8.143433787118974,1
11697,93081.60958491894,45252.75316190622,23249.514836725633,24.065148930039918,775.6904879362371,13.02590297621326,1
11698,90631.75139701243,41615.675177051315,126278.47770754287,11.86318356030777,828.7133887192288,29.261283689048376,1
11699,13538.436609560613,12524.070479646225,62258.58444767025,8.693492504143542,697.9053275738693,6.240496256366176,1
11700,17533.33344661203,11077.0117181771,110963.91312903301,6.790663557748132,735.4611193490633,2.881212330262468,1
11701,52073.371846410635,39392.91004096232,4614.22948880959,3.711662198951586,842.2801170391938,27.807183630613952,1
11702,15128.830916515231,13589.10062853733,21952.168642964105,18.288190686196895,714.1495064888496,6.891989396609478,1
11703,37830.18296812626,33231.59309986338,85342.49645488046,24.78370605820418,766.6690827825208,27.996725753942556,1
